trial,value,running_mean
3715,213,247.99138858988158
3716,372,248.0247511433952
3717,159,248.00080688542226
3718,188,247.984673299274
3719,86,247.94112903225806
3720,159,247.91722655200215
3721,463,247.97501343363783
3722,12,247.9116304055869
3723,348,247.93850698174006
3724,250,247.93906040268456
3725,111,247.90230810520666
3726,79,247.8569895358197
3727,458,247.91335836909872
3728,251,247.91418610887638
3729,334,247.9372654155496
3730,431,247.9863307424283
3731,166,247.9643622722401
3732,86,247.92097508706135
3733,272,247.92742367434386
3734,238,247.924765729585
3735,161,247.90149892933619
3736,33,247.84399250735885
3737,169,247.82289994649545
3738,373,247.85637871088525
3739,298,247.8697860962567
3740,290,247.88104784816895
3741,231,247.87653661143773
3742,309,247.8928666844777
3743,100,247.8533653846154
3744,467,247.91188251001336
3745,214,247.90282968499733
3746,263,247.90685882038966
3747,299,247.92049092849518
3748,267,247.92558015470792
3749,150,247.89946666666665
3750,465,247.95734470807784
3751,422,248.0037313432836
3752,107,247.96616040500933
3753,38,247.91022908897176
3754,220,247.9027962716378
3755,39,247.8471778487753
3756,68,247.7993079584775
3757,81,247.75492283129324
3758,117,247.7201383346635
3759,201,247.70771276595744
3760,470,247.76681733581495
3761,152,247.7413609782031
3762,222,247.73452032952432
3763,193,247.71997874601487
3764,344,247.74555112881805
3765,492,247.8104089219331
3766,400,247.8508096628617
3767,111,247.81449044585986
3768,264,247.81878482356063
3769,224,247.81246684350134
3770,418,247.85759745425617
3771,68,247.80991516436904
3772,495,247.87543069175723
3773,170,247.85479597244304
3774,288,247.86543046357616
3775,287,247.87579449152543
3776,220,247.86841408525285
3777,101,247.82953943885653
3778,63,247.78062979624238
3779,428,247.82830687830688
3780,1,247.76302565458874
3781,315,247.78080380750924
3782,20,247.72059212265398
3783,4,247.65618393234672
3784,325,247.67661822985468
3785,95,247.6362916006339
3786,22,247.57670979667282
3787,116,247.541974656811
3788,98,247.50250725785168
3789,260,247.50580474934037
3790,422,247.55183328936957
3791,77,247.50685654008439
3792,264,247.51120485104138
3793,487,247.57432788613602
3794,132,247.54387351778655
3795,430,247.59193888303477
3796,487,247.65499078219648
3797,101,247.61637704054766
3798,169,247.59568307449328
3799,53,247.54447368421052
3800,84,247.50144698763484
3801,395,247.54024197790636
3802,164,247.5182750460163
3803,346,247.5441640378549
3804,141,247.5161629434954
3805,374,247.54939569101418
3806,158,247.52587339112162
3807,118,247.4918592436975
3808,124,247.45943817274875
3809,383,247.49501312335957
3810,101,247.4565730779323
3811,362,247.48662119622244
3812,242,247.48518227117756
3813,11,247.4231777661248
3814,454,247.47732634338138
3815,446,247.52935010482182
3816,155,247.5051087241289
3817,244,247.50419067574646
3818,171,247.4841581565855
3819,0,247.41937172774868
3820,485,247.48154933263544
3821,55,247.4311878597593
3822,460,247.48679047868166
3823,86,247.44456066945608
3824,176,247.4258823529412
3825,327,247.4466806063774
3826,59,247.39743924745233
3827,364,247.42789968652036
3828,400,247.46774614781927
3829,165,247.44621409921672
3830,375,247.47950926651004
3831,153,247.45485386221296
3832,139,247.42655883120273
3833,500,247.4924360980699
3834,55,247.44224250325945
3835,377,247.47601668404587
3836,344,247.50117279124316
3837,338,247.52475247524754
3838,70,247.4785100286533
3839,148,247.45260416666667
3840,244,247.451705285082
3841,178,247.43362831858408
3842,208,247.4233671610721
3843,382,247.45837669094692
3844,459,247.51339401820547
3845,484,247.57488299531983
3846,23,247.5165063685989
3847,0,247.45218295218297
3848,245,247.4515458560665
3849,355,247.47948051948052
3850,273,247.48610750454426
3851,434,247.53452751817238
3852,395,247.57280041526084
3853,421,247.6177996886352
3854,106,247.5810635538262
3855,102,247.5433091286307
3856,422,247.588540316308
3857,10,247.52695697252463
3858,239,247.52474734387147
3859,280,247.53316062176165
3860,495,247.5972545972546
3861,261,247.60072501294667
3862,99,247.5622573129692
3863,138,247.5339026915114
3864,219,247.52652005174645
3865,209,247.51655457837558
3866,257,247.5190069821567
3867,57,247.46975180972078
3868,378,247.50348927371414
3869,260,247.50671834625322
3870,420,247.55127873934384
3871,446,247.60253099173553
3872,230,247.5979860573199
3873,205,247.58699019101704
3874,256,247.58916129032258
3875,118,247.55572755417955
3876,377,247.58911529533145
3877,312,247.60572460030943
3878,209,247.59577210621293
3879,120,247.56288659793813
3880,204,247.55166194279826
3881,172,247.53219989696032
3882,327,247.55266546484677
3883,451,247.6050463439753
3884,71,247.55958815958817
3885,203,247.54812146165722
3886,98,247.50964754309237
3887,130,247.47942386831275
3888,104,247.4425302134225
3889,234,247.43907455012854
3890,63,247.3916730917502
3891,304,247.4062178828366
3892,452,247.45877215515026
3893,428,247.50513610683103
3894,192,247.49088575096278
3895,259,247.49383983572895
3896,470,247.55093661791122
3897,44,247.49871729091842
3898,475,247.55706591433702
3899,99,247.51897435897436
3900,20,247.4606511150987
3901,107,247.42465402357766
3902,13,247.3645913399949
3903,85,247.32300204918033
3904,12,247.26274007682457
3905,199,247.25038402457758
3906,490,247.3125159969286
3907,54,247.26305015353122
3908,284,247.2724481964697
3909,111,247.23759590792838
3910,230,247.2331884428535
3911,0,247.16998977505114
3912,75,247.125990288781
3913,2,247.0633622892182
3914,157,247.0403575989783
3915,447,247.0914198161389
3916,258,247.09420474853204
3917,247,247.09418070444104
3918,157,247.071191630518
3919,406,247.11173469387754
3920,480,247.171129813823
3921,46,247.11983681795002
3922,337,247.14274789701759
3923,61,247.09531090723752
3924,277,247.10292993630574
3925,166,247.08227203260316
3926,475,247.14031066972242
3927,241,247.13874745417516
3928,68,247.09315347416646
3929,250,247.093893129771
3930,102,247.05698295599083
3931,391,247.09359104781282
3932,43,247.0416984490211
3933,276,247.04905948144383
3934,369,247.08005082592123
3935,335,247.1023882113821
3936,410,247.14376428752857
3937,279,247.1518537328593
3938,275,247.15892358466616
3939,500,247.2230964467005
3940,247,247.22303983760466
3941,37,247.1697108066971
3942,262,247.17347197565306
3943,40,247.12094320486815
3944,160,247.09885931558935
3945,250,247.09959452610238
3946,77,247.05649860653662
3947,475,247.1142350557244
3948,79,247.07166371233222
3949,248,247.0718987341772
3950,359,247.1002277904328
3951,448,247.15106275303643
3952,194,247.13761699974702
3953,256,247.1398583712696
3954,179,247.12262958280658
3955,399,247.16102123356927
3956,492,247.22289613343443
3957,55,247.17433046993432
3958,70,247.12957817630715
3959,349,247.15530303030303
3960,498,247.21863165867205
3961,363,247.24785461887936
3962,134,247.21927832450163
3963,83,247.17785065590311
3964,408,247.21841109709962
3965,486,247.27861825516894
3966,422,247.32266196117973
3967,178,247.30519153225808
3968,103,247.26883345930966
3969,425,247.31360201511336
3970,131,247.28431125661044
3971,105,247.2484894259819
3972,271,247.2544676566826
3973,48,247.20432813286362
3974,148,247.1793710691824
3975,445,247.22912474849093
3976,200,247.2172491828011
3977,454,247.26923076923077
3978,75,247.22593616486554
3979,364,247.25527638190954
3980,404,247.29464958553126
3981,61,247.24786539427424
3982,106,247.21240271152396
3983,110,247.17796184738955
3984,121,247.14629861982434
3985,200,247.13447064726543
3986,332,247.15575620767495
3987,434,247.2026078234704
3988,67,247.1574329405866
3989,404,247.1967418546366
3990,0,247.13480330744176
3991,302,247.1485470941884
3992,112,247.11470072627097
3993,391,247.1507260891337
3994,296,247.16295369211514
3995,310,247.17867867867866
3996,87,247.13860395296473
3997,170,247.11930965482742
3998,240,247.1175293823456
3999,74,247.07425
4000,154,247.0509872531867
4001,417,247.0934532733633
4002,179,247.076442667999
4003,156,247.0536963036963
4004,104,247.0179775280899
4005,400,247.05616575137293
4006,33,247.00274519590715
4007,409,247.04316367265469
4008,462,247.09678223996008
4009,377,247.1291770573566
4010,319,247.14709548740962
4011,479,247.2048853439681
4012,191,247.19087964116622
4013,213,247.18236173393123
4014,192,247.16861768368616
4015,81,247.12724103585657
4016,154,247.1040577545432
4017,184,247.08835241413638
4018,253,247.0898233391391
4019,347,247.11467661691543
4020,483,247.17333996518278
4021,233,247.16981601193436
4022,26,247.11483967188664
4023,86,247.07480119284295
4024,65,247.0295652173913
4025,247,247.02955787382018
4026,477,247.08666501117457
4027,218,247.07944389275073
4028,420,247.1223628691983
4029,35,247.06972704714642
4030,379,247.1024559662615
4031,71,247.05877976190476
4032,193,247.04537565088023
4033,480,247.1031234506693
4034,125,247.0728624535316
4035,243,247.07185332011892
4036,12,247.01362397820162
4037,489,247.0735512630015
4038,440,247.1213171577123
4039,104,247.0858910891089
4040,232,247.08215788171245
4041,109,247.04799604156358
4042,465,247.10190452634183
4043,398,247.13921859545005
4044,191,247.12533992583437
4045,416,247.16707859614434
4046,5,247.10723993081294
4047,400,247.14500988142294
4048,66,247.10027167201778
4049,16,247.04320987654322
4050,44,246.99308812638856
4051,392,247.02887462981244
4052,19,246.97261287934862
4053,329,246.99284657128763
4054,380,247.0256473489519
4055,101,246.9896449704142
4056,86,246.94996302686715
4057,193,246.93666830951207
4058,413,246.97758068489776
4059,388,247.01231527093597
4060,133,246.9842403348929
4061,178,246.96725750861646
4062,114,246.9345311346296
4063,227,246.92962598425197
4064,397,246.96654366543666
4065,344,246.99040826364978
4066,225,246.98500122940743
4067,466,247.03883972468043
4068,385,247.07274514622756
4069,466,247.12653562653563
4070,467,247.18054532056007
4071,39,247.12942043222003
4072,423,247.17260004910386
4073,147,247.1480117820324
4074,12,247.09030674846625
4075,417,247.13199214916585
4076,432,247.17733627667403
4077,385,247.21113290828836
4078,276,247.2181907330228
4079,32,247.16544117647058
4080,204,247.1548640039206
4081,237,247.15237628613426
4082,337,247.17438158216999
4083,91,247.13614103819785
4084,138,247.1094247246022
4085,271,247.11527165932452
4086,159,247.09371176902374
4087,90,247.05528375733854
4088,10,246.99730985571045
4089,245,246.9968215158924
4090,408,247.03617697384502
4091,155,247.01368523949168
4092,25,246.9594429513804
4093,408,246.99877870053737
4094,290,247.00927960927962
4095,455,247.06005859375
4096,447,247.108860141567
4097,223,247.10297706198145
4098,42,247.05293974140034
4099,427,247.09682926829268
4100,470,247.15118263838087
4101,282,247.1596782057533
4102,127,247.13039239580795
4103,491,247.1898148148148
4104,392,247.22509135200974
4105,18,247.1692644909888
4106,60,247.1236912588264
4107,148,247.0995618305745
4108,211,247.0907763446094
4109,150,247.06715328467152
4110,41,247.0170274872294
4111,82,246.97689688715954
4112,281,246.98516897641625
4113,475,247.04059309674284
4114,254,247.04228432563792
4115,294,247.05369290573373
4116,31,247.0012144765606
4117,252,247.00242836328314
4118,482,247.05948045642145
4119,392,247.09466019417476
4120,399,247.13152147537005
4121,138,247.10504609412905
4122,183,247.08949793839437
4123,345,247.11323957322986
4124,287,247.1229090909091
4125,225,247.11754726127
4126,99,247.08165737824086
4127,205,247.07146317829458
4128,427,247.1150399612497
4129,225,247.1096852300242
4130,270,247.11522633744855
4131,364,247.14351403678606
4132,154,247.12097749818534
4133,310,247.1361877116594
4134,450,247.18524788391778
4135,32,247.13322050290137
4136,312,247.14890016920475
4137,252,247.15007249879167
4138,161,247.12925827494564
4139,400,247.16618357487923
4140,42,247.1166384931176
4141,363,247.14461612747465
4142,41,247.09485879797248
4143,205,247.08470077220076
4144,386,247.11821471652593
4145,454,247.16811384466956
4146,269,247.17337834579214
4147,109,247.1400675024108
4148,500,247.20101229211858
4149,149,247.17734939759035
4150,73,247.1353890628764
4151,49,247.08766859344894
4152,101,247.0524921743318
4153,64,247.00842561386617
4154,196,246.99614921780986
4155,56,246.95019249278153
4156,180,246.93408708203032
4157,249,246.93458393458394
4158,345,246.95816301995671
4159,302,246.97139423076922
4160,39,246.92141312184572
4161,270,246.92695819317635
4162,451,246.97597886139803
4163,13,246.91978866474543
4164,90,246.88211284513807
4165,353,246.90758521363418
4166,215,246.89992800575953
4167,402,246.93714011516315
4168,71,246.89493883425283
4169,354,246.92062350119903
4170,390,246.95492687604892
4171,89,246.91706615532118
4172,281,246.92523364485982
4173,102,246.89051269765213
4174,191,246.877125748503
4175,414,246.91714559386972
4176,251,246.91812305482404
4177,120,246.88774533269506
4178,1,246.82890643694662
4179,359,246.85574162679427
4180,240,246.85410188950013
4181,379,246.8857006217121
4182,135,246.85895290461391
4183,457,246.9091778202677
4184,270,246.9146953405018
4185,388,246.9483994266603
4186,486,247.0054931932171
4187,447,247.05324737344796
4188,235,247.05037001671045
4189,423,247.09236276849643
4190,470,247.14554998806966
4191,230,247.14145992366412
4192,378,247.17266873360362
4193,255,247.17453505007154
4194,78,247.1342073897497
4195,386,247.16730219256434
4196,92,247.1303311889445
4197,0,247.0714626012387
4198,407,247.10954989283164
4199,86,247.07119047619048
4200,420,247.1123542013806
4201,165,247.0928129462161
4202,445,247.13990007137758
4203,73,247.09847764034254
4204,441,247.14458977407847
4205,357,247.17070851165002
4206,40,247.1214642262895
4207,331,247.14139733840304
4208,333,247.16179615110477
4209,2,247.10356294536817
4210,251,247.10448824507242
4211,444,247.15123456790124
4212,224,247.14573937811537
4213,301,247.15851922164214
4214,233,247.15516014234876
4215,458,247.20517077798863
4216,326,247.22385582167416
4217,97,247.1882408724514
4218,324,247.20644702536146
4219,126,247.1777251184834
4220,125,247.14877990997394
4221,475,247.202747513027
4222,243,247.20175230878522
4223,222,247.1957859848485
4224,128,247.16757396449705
4225,31,247.11642214860387
4226,87,247.07854270167968
4227,149,247.05534531693473
4228,495,247.11397493497282
4229,54,247.06832151300236
4230,366,247.09643110375796
4231,37,247.046786389414
4232,2,246.98889676352468
4233,77,246.94874822862542
4234,306,246.96269185360094
4235,223,246.95703493862135
4236,387,246.99008732593816
4237,234,246.98702218027373
4238,352,247.01179523472518
4239,204,247.0016509433962
4240,134,246.97500589483613
4241,185,246.96039603960395
4242,409,246.99858590619846
4243,89,246.96135721017907
4244,239,246.95948174322731
4245,136,246.93334903438532
4246,281,246.94137037909113
4247,40,246.89265536723164
4248,109,246.86020240056484
4249,404,246.89717647058825
4250,242,246.8960244648318
4251,87,246.85841956726247
4252,309,246.87303080178697
4253,158,246.85213916314058
4254,111,246.8202115158637
4255,253,246.8216635338346
4256,88,246.78435517970402
4257,295,246.7956787224049
4258,103,246.76191594270955
4259,160,246.74154929577466
4260,367,246.76977235390754
4261,336,246.7907085875176
4262,318,246.8074126202205
4263,145,246.78353658536585
4264,276,246.79038686987104
4265,323,246.80825128926395
4266,31,246.75767518162644
4267,274,246.76405810684162
4268,81,246.72522839072383
4269,191,246.71217798594847
4270,9,246.65652072114258
4271,384,246.68867041198502
4272,337,246.70980575707932
4273,88,246.67267197005148
4274,359,246.69894736842105
4275,297,246.71071094480823
4276,121,246.6813186813187
